hour,is_peak,elec,solar
11,0,8.51205,0.309682805
12,0,9.14695,0.442508347
13,0,8.9532,0.50740818
14,0,9.24495,0.529006678
15,1,9.0073,0.5
16,1,6.8129,0.411101837
17,1,6.7971,0.288501669
18,1,6.7092,0.127712855
19,1,5.9776,0.008868948
20,0,5.8613,0
21,0,4.98455,0
22,0,3.01315,0
23,0,2.0353,0
0,0,1.3356,0
1,0,1.2649,0
2,0,1.5682,0
3,0,1.63315,0
4,0,1.74285,0
5,0,2.98515,0
6,0,4.8487,0
7,0,6.2973,0
8,0,8.3251,0.000834725
9,0,9.1454,0.019720367250000002
10,0,9.3973,0.142946578
11,0,9.4433,0.316882304
12,0,9.5572,0.45753338899999996
13,0,9.6863,0.5289023369999999
14,0,9.4018,0.5536310517499999
15,1,9.22135,0.5182596
16,1,6.63625,0.431761269
17,1,6.8626,0.280884808
18,1,6.39,0.10611435724999999
19,1,5.5719,0.001565109
20,0,5.2027,0
21,0,4.7386,0
22,0,2.8909,0
23,0,1.93595,0
0,0,1.3814,0
1,0,1.28095,0
2,0,1.79055,0
3,0,1.43115,0
4,0,1.7088,0
5,0,2.91865,0
6,0,4.8492,0
7,0,6.35035,0
8,0,8.4668,0.002295493
9,0,9.1332,0.032241235
10,0,9.5998,0.152754591
11,0,9.6307,0.320325543
12,0,9.5272,0.46504591
13,0,9.86265,0.531093489
14,0,9.7558,0.550083473
15,1,9.09215,0.526085142
16,1,7.18155,0.43676961599999997
17,1,7.0966,0.286206177
18,1,6.38165,0.107470785
19,1,6.02885,0.003234558
20,0,5.1863,0
21,0,4.83165,0
22,0,2.75945,0
23,0,1.7039,0
0,0,1.85845,0
1,0,1.4925,0
2,0,1.17385,0
3,0,1.36605,0
4,0,1.2274,0
5,0,1.7357,0
6,0,2.14995,0
7,0,3.1786,0
8,0,5.2477,0.001252087
9,0,8.1822,0.057804675
10,0,8.399,0.15630217024999998
11,0,9.24265,0.315838898
12,0,8.97665,0.46504590975000004
13,0,9.5329,0.539336394
14,0,9.3841,0.560308848
15,1,9.1864,0.5317195324999999
16,1,9.7776,0.43802170300000004
17,1,10.27955,0.287145242
18,1,10.10865,0.110392321
19,1,9.7605,0.002295493
20,0,9.98375,0
21,0,6.76175,0
22,0,4.65165,0
23,0,2.7977,0
0,0,2.1595,0
1,0,1.5473,0
2,0,1.66755,0
3,0,1.34255,0
4,0,1.14685,0
5,0,1.37105,0
6,0,1.3756,0
7,0,1.73905,0
8,0,2.3341,0.003338898
9,0,3.85655,0.045909849749999995
10,0,5.48855,0.158806344
11,0,8.67735,0.32888146900000004
12,0,9.393,0.448247079
13,0,9.07395,0.5217028380000001
14,0,9.36575,0.5295283807500001
15,1,9.15055,0.38939899824999996
16,1,9.4145,0.287145242
17,1,9.8417,0.21462854774999998
18,1,9.6371,0.084411519
19,1,7.4102,0.004590985
20,0,6.8502,0
21,0,5.77165,0
22,0,4.82735,0
23,0,3.67035,0
0,0,1.3303,0
1,0,1.2649,0
2,0,1.3421,0
3,0,1.6316,0
4,0,2.12545,0
5,0,3.0184,0
6,0,4.868,0
7,0,6.2051,0
8,0,8.42085,0.003547579
9,0,8.9812,0.042153589500000005
10,0,9.3318,0.15671953225000002
11,0,9.6595,0.271494157
12,0,9.3105,0.42643989974999996
13,0,9.6282,0.5062604337500001
14,0,9.56045,0.543092654
15,1,8.9074,0.528797997
16,1,6.7488,0.35058430724999995
17,1,6.38395,0.161310518
18,1,6.34585,0.068447413
19,1,5.75015,0.004382304
20,0,5.39005,0
21,0,4.377,0
22,0,2.74875,0
23,0,1.8803,0
0,0,1.38375,0
1,0,1.70935,0
2,0,1.3518,0
3,0,1.41015,0
4,0,1.72715,0
5,0,2.98705,0
6,0,5.2366,0
7,0,5.9666,0
8,0,7.9876,0
9,0,9.10295,0.050605175249999995
10,0,9.62805,0.116652755
11,0,9.26015,0.198664441
12,0,9.6305,0.35653172
13,0,9.6458,0.45617696175000005
14,0,10.00475,0.382721202
15,1,9.6654,0.37906928225000003
16,1,7.2367,0.30415275475000003
17,1,6.60865,0.192404007
18,1,6.51055,0.055717863
19,1,5.85725,0.003964942
20,0,5.27185,0
21,0,4.7536,0
22,0,2.9333,0
23,0,2.0345,0.000313022
0,0,1.64535,0.000313022
1,0,1.2991,0
2,0,1.38155,0
3,0,1.6434,0
4,0,1.644,0
5,0,2.9051,0
6,0,5.09705,0
7,0,6.1662,0
8,0,8.64725,0
9,0,9.14435,0.037249583
10,0,10.2751,0.15296327199999998
11,0,11.4565,0.21473288799999998
12,0,12.33295,0.188647746
13,0,13.52485,0.299144407
14,0,13.812,0.437291319
15,1,13.7258,0.46650667775000004
16,1,7.6579,0.400250417
17,1,8.0829,0.256260434
18,1,7.26795,0.114357262
19,1,6.5958,0.003860601
20,0,5.87005,0
21,0,4.91565,0
22,0,3.35245,0
23,0,2.1213,0
0,0,1.4162,0
1,0,1.48435,0
2,0,1.3482,0
3,0,1.63155,0
4,0,1.8988,0
5,0,2.69585,0
6,0,5.05195,0
7,0,6.07525,0
8,0,8.32745,0
9,0,8.91575,0.019720367500000002
10,0,9.64075,0.098080134
11,0,9.6722,0.255947412
12,0,9.0888,0.314065109
13,0,9.8729,0.34380217
14,0,9.33535,0.343906511
15,1,9.13785,0.227984141
16,1,6.74845,0.119887312
17,1,6.38395,0.10914023375000001
18,1,6.12315,0.023580968249999997
19,1,5.7395,0.001252087
20,0,5.60065,0
21,0,4.36835,0
22,0,2.74355,0
23,0,1.6837,0.000313022
0,0,1.36215,0
1,0,1.9422,0
2,0,1.36185,0
3,0,1.4432,0
4,0,1.8942,0
5,0,2.9509,0
6,0,5.21375,0
7,0,6.47625,0
8,0,8.00235,0.00177379
9,0,9.3031,0.060934891
10,0,9.73685,0.094219533
11,0,9.0493,0.24853923225000002
12,0,9.81745,0.415275459
13,0,9.61935,0.54601419
14,0,9.5276,0.602253756
15,1,9.2534,0.570847246
16,1,6.9146,0.454924875
17,1,6.903,0.299144407
18,1,6.3696,0.126147746
19,1,5.79235,0.015442404
20,0,5.40525,0
21,0,4.82645,0
22,0,2.76045,0
23,0,1.92555,0
0,0,1.63345,0
1,0,1.2633,0
2,0,1.53025,0
3,0,1.2804,0
4,0,1.34205,0
5,0,1.4932,0
6,0,1.73205,0
7,0,3.1,0
8,0,5.3561,0.003338898
9,0,8.181,0.026293823
10,0,8.403,0.214002504
11,0,9.49675,0.375521703
12,0,8.79995,0.530571786
13,0,9.574,0.616861436
14,0,9.45085,0.65077212
15,1,9.16105,0.59369783
16,1,9.79425,0.491339733
17,1,9.90185,0.33274207
18,1,10.3607,0.146702838
19,1,10.00265,0.004486644
20,0,9.5425,0
21,0,6.9138,0
22,0,4.648,0
23,0,2.79715,0
0,0,2.1605,0.000313022
1,0,1.7646,0
2,0,1.45505,0
3,0,1.2959,0
4,0,1.19645,0
5,0,1.3722,0
6,0,1.42365,0
7,0,1.2967,0
8,0,2.3211,0.003338898
9,0,4.0385,0.027858931749999996
10,0,5.66335,0.21202003350000004
11,0,8.50495,0.378964941
12,0,9.16875,0.5230592654999999
13,0,9.2979,0.606949082
14,0,9.14075,0.6352253757499999
15,1,9.37565,0.5852462437500001
16,1,9.1896,0.49280050075000004
17,1,9.89225,0.334724541
18,1,9.4158,0.14889399
19,1,7.83865,0.005217029
20,0,6.6556,0
21,0,5.77165,0
22,0,5.0471,0
23,0,3.2316,0
0,0,1.33095,0
1,0,1.4844,0
2,0,1.56135,0
3,0,1.4121,0
4,0,1.97565,0
5,0,2.8236,0
6,0,4.9033,0
7,0,6.29585,0
8,0,8.10095,0.005008347
9,0,9.3624,0.04768364
10,0,9.1778,0.150876461
11,0,9.4303,0.34369783
12,0,9.7565,0.5250417362500001
13,0,9.33635,0.539232054
14,0,9.6517,0.42477045075000003
15,1,8.69625,0.5257721202500001
16,1,6.9948,0.489357262
17,1,6.6178,0.33138564275000004
18,1,6.1265,0.115922371
19,1,5.74315,0.015859766
20,0,5.16215,0
21,0,4.58625,0
22,0,2.7392,0
23,0,1.9064,0
0,0,1.5751,0
1,0,1.27035,0
2,0,1.51305,0
3,0,1.46645,0
4,0,1.96515,0
5,0,3.01985,0
6,0,4.6299,0
7,0,5.9666,0
8,0,8.20845,0.003756261
9,0,9.1895,0.085872287
10,0,9.30395,0.150354758
11,0,9.44275,0.28683222
12,0,9.5696,0.41590150249999996
13,0,9.7018,0.545075125
14,0,9.63785,0.42487479100000003
15,1,9.065,0.32585559250000007
16,1,6.603,0.1432596
17,1,6.7166,0.20210768
18,1,6.5627,0.039023373
19,1,5.55625,0.008034224
20,0,5.21165,0
21,0,4.4874,0
22,0,3.1033,0
23,0,1.97815,0.000313022
0,0,1.6154,0
1,0,1.2991,0
2,0,1.37945,0
3,0,1.42365,0
4,0,2.13795,0
5,0,2.9223,0
6,0,4.6426,0
7,0,6.05115,0
8,0,8.36085,0.002817195
9,0,8.2718,0.074812187
10,0,9.1339,0.16058013350000003
11,0,9.13115,0.33388981650000005
12,0,8.60785,0.362792154
13,0,9.49725,0.35298414
14,0,8.95575,0.331594324
15,1,9.57395,0.578046745
16,1,6.7122,0.3014399
17,1,6.9602,0.185830551
18,1,6.57735,0.104966611
19,1,6.47485,0.010121035
20,0,5.69885,0
21,0,5.0328,0
22,0,3.05605,0
23,0,1.84835,0
0,0,1.5966,0
1,0,1.48435,0
2,0,1.5659,0
3,0,1.41205,0
4,0,1.66495,0
5,0,2.6691,0
6,0,5.09085,0
7,0,6.2967,0
8,0,8.1061,0
9,0,9.15965,0.004277963
10,0,9.51,0.028902337
11,0,9.6216,0.058222037
12,0,9.81475,0.21316778
13,0,9.78205,0.150459099
14,0,9.7261,0.182804675
15,1,9.12125,0.18896076799999997
16,1,7.0946,0.131782137
17,1,6.49245,0.071055927
18,1,6.20665,0.022433222000000003
19,1,5.92655,0.001252087
20,0,5.319,0
21,0,4.6355,0
22,0,2.77515,0
23,0,1.70275,0.000626044
0,0,1.5939,0
1,0,1.50045,0
2,0,1.349,0
3,0,1.64925,0
4,0,1.77215,0
5,0,2.8309,0
6,0,5.14395,0
7,0,6.12565,0
8,0,8.2247,0
9,0,9.29215,0.052274624
10,0,9.51865,0.179048414
11,0,9.27695,0.25438230375000004
12,0,9.81675,0.255008347
13,0,9.6781,0.700542571
14,0,9.4681,0.756886478
15,1,9.30285,0.22036727874999998
16,1,6.6938,0.456489983
17,1,7.1223,0.42090985
18,1,6.59375,0.166527546
19,1,5.5563,0.013042571000000001
20,0,5.62115,0
21,0,4.3818,0
22,0,2.83925,0
23,0,2.1112,0.000313022
0,0,1.66925,0.000313022
1,0,1.2974,0
2,0,1.41475,0
3,0,1.3861,0
4,0,1.47355,0
5,0,1.552,0
6,0,1.7694,0
7,0,3.5129,0
8,0,5.36655,0.003860601
9,0,7.95895,0.046222871250000006
10,0,8.62195,0.26377295500000003
11,0,9.24355,0.441777964
12,0,8.9783,0.6409641070000001
13,0,9.3038,0.766903172
14,0,9.6126,0.71692404
15,1,9.27835,0.6710141902500001
16,1,9.45855,0.572516694
17,1,10.33155,0.403380635
18,1,9.882,0.18875208649999997
19,1,10.2082,0.0110601
20,0,9.75865,0
21,0,6.7757,0
22,0,4.42855,0
23,0,2.7979,0
0,0,2.6002,0.000313022
1,0,1.5479,0
2,0,1.4473,0
3,0,1.1237,0
4,0,1.1526,0
5,0,1.6673,0
6,0,1.3546,0
7,0,1.52165,0
8,0,2.11005,0.006573456
9,0,3.83335,0.049874792
10,0,5.7402,0.276085142
11,0,8.6768,0.44626460749999997
12,0,9.1687,0.620513356
13,0,9.2981,0.7164023374999999
14,0,9.14045,0.727566778
15,1,9.3758,0.6764398997499999
16,1,9.18955,0.576272955
17,1,9.62695,0.411623539
18,1,9.52015,0.197516695
19,1,7.67435,0.0110601
20,0,6.6556,0
21,0,6.2135,0
22,0,4.825,0
23,0,3.23465,0
0,0,1.32525,0
1,0,1.4916,0
2,0,1.3667,0
3,0,1.6578,0
4,0,2.16285,0
5,0,3.05285,0
6,0,4.9544,0
7,0,6.07525,0
8,0,8.3232,0.006573456
9,0,9.3567,0.052900668
10,0,9.12195,0.287771286
11,0,9.48625,0.456803005
12,0,9.76175,0.63971202
13,0,9.18495,0.721306344
14,0,9.7861,0.725792989
15,1,8.6918,0.669657763
16,1,6.74915,0.582846411
17,1,6.42915,0.42059682800000003
18,1,6.5586,0.20513355575000003
19,1,5.50815,0.012312187
20,0,5.1482,0
21,0,4.3578,0
22,0,2.742,0
23,0,2.1184,0
0,0,1.5664,0
1,0,1.2704,0
2,0,1.352,0
3,0,1.4145,0
4,0,2.04595,0
5,0,3.30705,0
6,0,4.4696,0
7,0,5.9666,0
8,0,8.22855,0.006573456
9,0,8.95295,0.055613523
10,0,9.5252,0.287353923
11,0,9.4246,0.46139399
12,0,9.3084,0.639190317
13,0,9.87085,0.717863106
14,0,9.3375,0.73351419
15,1,9.1371,0.681343907
16,1,6.5246,0.585350585
17,1,6.4318,0.420596828
18,1,6.3412,0.206803005
19,1,5.51755,0.013042571
20,0,5.4003,0
21,0,4.461,0
22,0,3.0821,0
23,0,1.7443,0
0,0,1.58925,0
1,0,1.5189,0
2,0,1.3852,0
3,0,1.44015,0
4,0,2.1414,0
5,0,3.2073,0
6,0,4.53075,0
7,0,6.27115,0
8,0,8.13225,0.00740818
9,0,8.4899,0.057804674
10,0,9.14185,0.282658598
11,0,8.87625,0.44803839749999996
12,0,8.78415,0.631469115
13,0,9.17995,0.704820534
14,0,9.0861,0.712646077
15,1,8.95195,0.663397329
16,1,6.79785,0.573038397
17,1,6.66165,0.41339732874999996
18,1,6.47725,0.20346410674999998
19,1,6.16905,0.014816361
20,0,5.6171,0
21,0,4.9606,0
22,0,3.21585,0
23,0,1.81605,0
0,0,1.5619,0
1,0,1.28035,0
2,0,1.5856,0
3,0,1.6576,0
4,0,1.91815,0
5,0,3.0241,0
6,0,4.7782,0
7,0,6.29655,0
8,0,8.32755,0.008242905
9,0,9.05955,0.061039232
10,0,9.253,0.287145242
11,0,9.653,0.45962020024999994
12,0,9.30705,0.657345576
13,0,9.6375,0.7286101837500001
14,0,9.55975,0.724645242
15,1,8.9331,0.678005009
16,1,6.74875,0.5858722869999999
17,1,6.20965,0.419657763
18,1,6.3369,0.203672788
19,1,5.721,0.017529216
20,0,5.36405,0
21,0,4.3554,0
22,0,2.73295,0
23,0,1.68355,0
0,0,1.79595,0
1,0,1.5149,0
2,0,1.36735,0
3,0,1.45985,0
4,0,1.97725,0
5,0,3.2639,0
6,0,5.0093,0
7,0,6.12565,0
8,0,8.00235,0.018572620999999997
9,0,9.2845,0.095784641
10,0,9.75455,0.25
11,0,9.21895,0.462646077
12,0,9.64775,0.654006678
13,0,9.8773,0.726732054
14,0,9.2693,0.735809683
15,1,9.50165,0.68196995
16,1,6.6938,0.586080968
17,1,6.72845,0.420283806
18,1,6.59325,0.205029215
19,1,5.55825,0.017633556
20,0,5.61575,0
21,0,4.59765,0
22,0,2.75575,0
23,0,1.9247,0
0,0,1.6319,0
1,0,1.2685,0
2,0,1.60755,0
3,0,1.3589,0
4,0,1.2331,0
5,0,1.5375,0
6,0,1.60315,0
7,0,3.5083,0
8,0,5.553,0.014816361
9,0,7.95985,0.070951586
10,0,8.39905,0.293196995
11,0,9.4673,0.475479967
12,0,8.7512,0.659536728
13,0,9.5325,0.7319490814999999
14,0,9.61255,0.73716611
15,1,8.95805,0.644198665
16,1,9.777,0.537875626
17,1,9.8716,0.320742905
18,1,10.16805,0.166214524
19,1,9.9867,0.024624374
20,0,9.53915,0
21,0,7.16565,0
22,0,4.42855,0
23,0,2.7976,0
0,0,1.54915,0
1,0,1.44345,0
2,0,1.3426,0
3,0,1.3671,0
4,0,1.368,0
5,0,1.5483,0
6,0,1.6995,0
7,0,2.13325,0
8,0,4.32345,0.010329716249999999
9,0,5.52265,0.11018363924999999
10,0,8.6934,0.18374374
11,0,9.1698,0.25073038400000003
12,0,9.29795,0.416944908
13,0,9.1404,0.48434891474999997
14,0,9.3759,0.512520868
15,1,9.1894,0.445742905
16,1,9.54355,0.318760434
17,1,8.88955,0.217237062
18,1,7.3863,0.08451586
19,1,7.0985,0.003234558
20,0,5.77165,0
21,0,4.8274,0
22,0,3.2316,0
23,0,1.5489,0
0,0,1.4844,0
1,0,1.34495,0
2,0,1.63155,0
3,0,1.83955,0
4,0,3.0988,0
5,0,5.03925,0
6,0,6.4695,0
7,0,8.32535,0
8,0,8.89735,0.010016695
9,0,9.6449,0.072203673
10,0,9.42295,0.292049249
11,0,9.3089,0.482575125
12,0,9.6375,0.642842237
13,0,9.5601,0.704507513
14,0,8.9244,0.726001669
15,1,6.9678,0.679987479
16,1,6.0354,0.580237897
17,1,5.59605,0.414232053
18,1,5.725,0.207324708
19,1,5.36785,0.018050918
20,0,4.35765,0
21,0,2.9533,0
22,0,1.67955,0
23,0,1.34795,0.000626044
0,0,1.4917,0
1,0,1.5795,0
2,0,1.646,0
3,0,1.89185,0
4,0,2.96275,0
5,0,5.23525,0
6,0,6.3617,0
7,0,8.0664,0
8,0,9.1361,0.008347246
9,0,9.2765,0.07345576
10,0,9.65225,0.29778798
11,0,9.307,0.49603505849999996
12,0,9.6372,0.6508764607499999
13,0,9.5601,0.7083681135000001
14,0,8.95515,0.7032554257500001
15,1,6.74905,0.647746244
16,1,6.0352,0.583472454
17,1,5.81405,0.41193656074999996
18,1,5.72155,0.21692404
19,1,5.3862,0.018155259
20,0,4.45065,0
21,0,2.85705,0
22,0,1.7469,0
23,0,1.81245,0
0,0,1.3144,0
1,0,1.62585,0
2,0,1.45715,0
3,0,1.98875,0
4,0,3.3209,0
5,0,5.29675,0
6,0,6.44735,0
7,0,7.68415,0
8,0,8.94925,0.009703673
9,0,9.1364,0.07721202
10,0,8.4608,0.292988314
11,0,9.1979,0.492383139
12,0,9.25995,0.64336394
13,0,8.93405,0.68384808
14,0,9.0127,0.673414024
15,1,6.79925,0.637416528
16,1,6.2639,0.569908181
17,1,6.176,0.341193656
18,1,5.94825,0.21817612675000003
19,1,5.8366,0.029632721250000004
20,0,4.96015,0
21,0,2.9968,0
22,0,2.0391,0
23,0,1.3698,0
0,0,1.32165,0
1,0,1.75735,0
2,0,1.5705,0
3,0,2.0545,0
4,0,3.37315,0
5,0,5.0992,0
6,0,6.51885,0
7,0,8.10255,0
8,0,9.13145,0.026189483
9,0,9.37365,0.094323873
10,0,9.4641,0.300083472
11,0,9.53095,0.451794658
12,0,9.41185,0.577942404
13,0,9.5601,0.6836393989999999
14,0,8.9203,0.515233723
15,1,6.74405,0.498434892
16,1,6.47745,0.44657762924999994
17,1,5.597,0.38501669424999996
18,1,5.5088,0.191256261
19,1,5.1524,0.016694491
20,0,4.3605,0
21,0,3.3928,0
22,0,1.68055,0
23,0,1.35115,0
0,0,1.281,0
1,0,1.3516,0
2,0,1.87615,0
3,0,2.13565,0
4,0,3.0086,0
5,0,5.0962,0
6,0,6.12565,0
7,0,8.67125,0.000521703
8,0,9.0645,0.025772120250000002
9,0,9.29505,0.103818865
10,0,9.72585,0.253756261
11,0,9.36705,0.46692404
12,0,9.7115,0.645763773
13,0,9.66255,0.6976210350000001
14,0,9.05725,0.720367279
15,1,6.92025,0.6419031719999999
16,1,6.7402,0.522328882
17,1,5.8767,0.242904841
18,1,6.00115,0.240713689
19,1,5.16905,0.022850584
20,0,4.60565,0
21,0,2.77515,0
22,0,1.9665,0.000313022
23,0,1.89365,0.000313022
0,0,1.52845,0
1,0,1.2224,0
2,0,1.1765,0
3,0,1.4931,0
4,0,1.58705,0
5,0,2.6009,0
6,0,3.4344,0
7,0,5.2302,0
8,0,8.1828,0.028380634
9,0,8.62125,0.079924875
10,0,9.0188,0.29590985000000003
11,0,9.2037,0.508764608
12,0,9.36525,0.623852254
13,0,9.32225,0.698664441
14,0,9.414,0.6898998329999999
15,1,9.55055,0.577420701
16,1,9.761,0.443864775
17,1,9.64215,0.296640234
18,1,9.7627,0.073247079
19,1,9.9832,0.010121035
20,0,6.4742,0
21,0,4.42855,0
22,0,3.2385,0
23,0,2.1596,0
0,0,1.5453,0
1,0,1.45465,0
2,0,1.34255,0
3,0,1.1469,0
4,0,1.5845,0
5,0,1.56215,0
6,0,1.56085,0
7,0,2.14065,0
8,0,4.16295,0.009286311
9,0,5.82645,0.077838064
10,0,8.438,0.22172370600000002
11,0,9.3933,0.436560935
12,0,9.07325,0.508242905
13,0,9.3653,0.632095159
14,0,9.1511,0.43228297149999995
15,1,9.41355,0.397641903
16,1,9.3186,0.38230383975000004
17,1,8.9428,0.400980801
18,1,7.3876,0.230279633
19,1,7.0982,0.041005843
20,0,5.77165,0
21,0,4.6055,0
22,0,3.674,0
23,0,1.3239,0
0,0,1.4843,0
1,0,1.34875,0
2,0,1.4135,0
3,0,1.81765,0
4,0,3.3542,0
5,0,5.2766,0
6,0,6.07525,0
7,0,8.2041,0
8,0,9.02985,0.033493322
9,0,9.63745,0.097767112
10,0,9.22975,0.307178631
11,0,9.5008,0.44584724524999997
12,0,9.86485,0.375730384
13,0,9.10815,0.390651085
14,0,9.3561,0.731010017
15,1,6.52455,0.678735393
16,1,6.2576,0.5830550917499999
17,1,5.4262,0.413919032
18,1,5.52115,0.20617696150000003
19,1,5.3765,0.037040902
20,0,4.5826,0
21,0,2.95635,0
22,0,1.68445,0
23,0,1.352,0
0,0,1.27035,0
1,0,1.79105,0
2,0,1.41515,0
3,0,2.04605,0
4,0,2.8569,0
5,0,4.992,0
6,0,6.40995,0
7,0,7.98495,0
8,0,9.09665,0.018781302
9,0,9.39895,0.082533389
10,0,9.42615,0.27389399000000003
11,0,9.5312,0.516068448
12,0,9.41145,0.670179466
13,0,9.56,0.734661937
14,0,8.91985,0.739878965
15,1,6.7441,0.6875
16,1,6.47775,0.5945325542500001
17,1,5.4215,0.429883139
18,1,5.50995,0.221410684
19,1,5.171,0.029945743000000004
20,0,4.6778,0
21,0,3.29785,0
22,0,1.743,0
23,0,1.36845,0
0,0,1.3059,0
1,0,1.3951,0
2,0,1.886,0
3,0,2.1722,0
4,0,2.9998,0
5,0,5.05195,0
6,0,6.30825,0
7,0,8.09685,0
8,0,8.7261,0.024624373999999997
9,0,8.6759,0.135329716
10,0,9.1051,0.294866444
11,0,8.94065,0.507512521
12,0,9.0223,0.668823039
13,0,9.23935,0.739148581
14,0,8.7946,0.7437395659999999
15,1,6.8022,0.705237897
16,1,6.37885,0.608201169
17,1,5.88445,0.441569282
18,1,6.1673,0.23330550925000001
19,1,5.83595,0.03307596
20,0,4.74095,0
21,0,2.9966,0
22,0,2.0337,0
23,0,1.33845,0
0,0,1.7189,0
1,0,1.36805,0
2,0,1.4416,0
3,0,2.07025,0
4,0,3.1136,0
5,0,5.2826,0
6,0,6.2957,0
7,0,8.102,0
8,0,9.13145,0.033702003499999994
9,0,9.40845,0.133660267
10,0,9.42445,0.323247079
11,0,9.5346,0.4596202
12,0,9.4112,0.612270451
13,0,9.5929,0.6981427377499999
14,0,8.87785,0.749269616
15,1,6.97255,0.702420701
16,1,6.0393,0.5846202002499999
17,1,5.42695,0.42602253749999996
18,1,5.96315,0.186456594
19,1,5.1593,0.042675292
20,0,4.5858,0
21,0,2.74125,0
22,0,1.6812,0
23,0,1.79495,0
0,0,1.281,0
1,0,1.3516,0
2,0,1.65365,0
3,0,1.85475,0
4,0,3.0857,0
5,0,5.2736,0
6,0,6.12565,0
7,0,8.45175,0
8,0,9.0672,0.023685309
9,0,9.5149,0.126982471
10,0,9.4987,0.38606010025000004
11,0,9.372,0.518676962
12,0,9.93675,0.628756261
13,0,9.439,0.733305509
14,0,9.26035,0.653067613
15,1,6.7015,0.722036728
16,1,6.561,0.61946995
17,1,6.124,0.451377295
18,1,5.5788,0.23779215350000002
19,1,5.62765,0.031823873
20,0,4.3885,0
21,0,2.76635,0
22,0,1.926,0
23,0,1.85435,0
0,0,1.4828,0
1,0,1.1602,0
2,0,1.343,0
3,0,1.21155,0
4,0,1.7171,0
5,0,1.9242,0
6,0,3.38085,0
7,0,5.1839,0
8,0,7.9604,0.021389817
9,0,8.82905,0.13032136900000002
10,0,9.03495,0.343593489
11,0,9.18085,0.532136895
12,0,9.1103,0.6861435727499999
13,0,9.62365,0.744678631
14,0,9.3813,0.750834725
15,1,9.40205,0.71327212
16,1,9.7986,0.6162353922499999
17,1,9.4564,0.44845575950000005
18,1,10.0095,0.234974958
19,1,9.98195,0.031197829749999996
20,0,6.49925,0
21,0,4.6243,0
22,0,2.79755,0
23,0,2.16025,0
0,0,1.9836,0
1,0,1.45555,0
2,0,1.1231,0
3,0,1.1482,0
4,0,1.37285,0
5,0,1.6011,0
6,0,1.7476,0
7,0,2.1046,0
8,0,3.8213,0.022746244
9,0,5.51925,0.133660267
10,0,8.6606,0.346097663
11,0,9.3912,0.5266068447500001
12,0,9.07365,0.673101002
13,0,9.36505,0.740296327
14,0,9.15075,0.7359140234999999
15,1,9.4141,0.707950751
16,1,9.31895,0.603714525
17,1,8.9476,0.439065109
18,1,7.61695,0.232157763
19,1,6.6556,0.034432388
20,0,5.77165,0
21,0,5.0038,0
22,0,3.49655,0
23,0,1.321,0
0,0,1.2649,0
1,0,1.34865,0
2,0,1.6376,0
3,0,2.2704,0
4,0,2.8808,0
5,0,4.8692,0
6,0,6.2968,0
7,0,8.32835,0
8,0,9.1275,0.020033389
9,0,9.1842,0.140025042
10,0,9.6531,0.35653172
11,0,9.1761,0.535267112
12,0,9.76735,0.68196995
13,0,9.5603,0.7411310517499999
14,0,8.9119,0.747078464
15,1,6.7603,0.705029215
16,1,6.0435,0.602775459
17,1,5.64985,0.445742905
18,1,5.5345,0.24071369
19,1,5.6036,0.037145242
20,0,4.36925,0
21,0,2.74355,0
22,0,1.6857,0
23,0,1.57375,0
0,0,1.48985,0
1,0,1.5715,0
2,0,1.41735,0
3,0,1.7219,0
4,0,2.9864,0
5,0,4.7987,0
6,0,6.40705,0
7,0,7.98845,0
8,0,9.0868,0.019824708
9,0,9.393,0.141277129
10,0,9.43845,0.35861853075000005
11,0,9.53265,0.535893155
12,0,9.4109,0.6881260432499999
13,0,9.56045,0.7372704507500001
14,0,8.90945,0.7461393989999999
15,1,6.7488,0.7205759599999999
16,1,6.2547,0.616235392
17,1,5.4239,0.44970784649999995
18,1,5.7582,0.24509599325000003
19,1,5.37545,0.039545075
20,0,4.4612,0
21,0,3.08435,0
22,0,1.75135,0
23,0,1.3689,0
0,0,1.738,0
1,0,1.38155,0
2,0,1.42985,0
3,0,1.95415,0
4,0,2.78285,0
5,0,5.2777,0
6,0,6.05115,0
7,0,7.90895,0
8,0,8.71565,0.048101001500000004
9,0,9.14055,0.154006678
10,0,8.64915,0.37197412350000003
11,0,9.01005,0.5493530882500001
12,0,9.18125,0.7078464105000001
13,0,9.02015,0.7635642737499999
14,0,8.93745,0.7580342237500001
15,1,6.89665,0.7242278799999999
16,1,6.2922,0.609661937
17,1,6.02975,0.45116861425000004
18,1,6.2226,0.24154841400000004
19,1,5.66175,0.034328047
20,0,4.9977,0
21,0,3.0255,0
22,0,1.8257,0
23,0,1.56715,0
0,0,1.48435,0
1,0,1.5682,0
2,0,1.4171,0
3,0,1.711,0
4,0,2.93135,0
5,0,5.05355,0
6,0,6.2978,0
7,0,7.87745,0
8,0,9.3538,0.044657762749999996
9,0,9.57795,0.126669449
10,0,9.06635,0.31761268774999996
11,0,9.79955,0.368530885
12,0,9.4567,0.651711186
13,0,9.6053,0.7434265442500001
14,0,8.9615,0.771807179
15,1,6.8027,0.737687813
16,1,6.3046,0.615087646
17,1,5.689,0.466506678
18,1,5.57655,0.233931553
19,1,5.2047,0.049457429
20,0,4.5498,0
21,0,3.06305,0
22,0,1.9251,0
23,0,1.37515,0
0,0,1.281,0
1,0,1.3516,0
